Artist,Genre,Lyrics
Red Hot Chili Peppers,Rock,"Whoa! Yeah-eh-yeah Wow-wow, wow, wow, wow Yeah!  Arthur J. did indicate it: “The boulevard would never be so full of love and life again” (Yeah) (Aw, say goodbye to your boots, man) Hot as Hades, early eighties Sing another song and make me feel like I'm in love again (Yeah) (You gotta lose to win)  Oh, yeah! Oh, please, don't strip my mind Leave something behind Please, don't strip my mind  Whoa! Yeah-eh-yeah Wow-wow, wow, wow, wow Yeah!  All in favor, sign a waiver Bloody Carolina, won't you take another look inside? (Yeah) (Aw, it will make you cry) Operator, co-creator Come on, radiator, won't you blow another top and sing? (Yeah) (Ah, you only get what you dream) Oh, yeah! Oh, please, don't strip my mind Leave something behind Please, don't strip my mind (Wow!)   El Dorado won the lotto, all that cash and not a clue But now you know what I've been through (Hey)  Oh, yeah! Oh, please, don't strip my mind Leave something behind Please, don't strip my mind Leave something behind3EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"I can tell by your eyes That you've probably been crying forever And the stars in the sky don't mean nothing to you They're a mirror  I don't wanna talk about it How you broke my heart If I stay here just a little bit longer If I stay here, won't you listen To my heart? Oh, my heart  If I stand all alone Will the shadow hide the color of my heart? Blue for the tears, black for the night's fears The stars in the sky don't mean nothing to you They're a mirror  I don't wanna talk about it How you broke my heart If I stay here just a little bit longer If I stay here, won't you listen To my heart? Oh, my heart  I don't wanna talk about it How you broke this ole heart If I stay here just a little bit longer If I stay here, won't you listen to my heart? Oh, my heart My heart Oh, my heart 5EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Sugar, sugar, oh  She sits alone waiting for suggestions He's so nervous avoiding all the questions His lips are dry, her heart is gently pounding Don't you just know exactly what they're thinking  If you want my body and you think I'm sexy Come on sugar let me know If you really need me just reach out and touch me Come on honey tell me so Tell me so baby  He's acting shy looking for an answer Come on honey let's spend the night together Now hold on a minute before we go much further Give me a dime so I can phone my mother They catch a cab to his high rise apartment At last he can tell her exactly what his heart meant  If you want my body and you think I'm sexy Come on honey tell me so If you really need me just reach out and touch me Come on sugar let me know His heart's beating like a drum 'cos at last he's got this girl home Relax baby now we are all alone   They wake at dawn 'cos all the birds are singing Two total strangers but that ain't what they're thinking Outside it's cold, misty and it's raining They got each other neither one's complaining He says I'm sorry but I'm out of milk and coffee Never mind sugar we can watch the early movie  If you want my body and you think I'm sexy Come on sugar let me know If you really need me just reach out and touch me Come on honey tell me so   If you really need me just reach out and touch me Come on sugar let me know If you really, really, really, really need me Just let me know Just reach out and touch me If you really want me Just reach out and touch me Come on sugar let me know If you really need me just reach out and touch me Come on sugar let me know If you, if you, if you really need me Just come on and tell me so7EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Billy left his home with a dollar in his pocket And a head full of dreams He said somehow, someway It's gotta get better than this Patti packed her bags Left a note for her mama She was just seventeen There were tears in her eyes When she kissed her little sister goodbye They held each other tight As they drove on through the night They were so excited We got just one shot of life Let's take it while we're still not afraid Because life is so brief And time is a thief, when you're undecided And like a fistful of sand It can slip right through your hands  Young hearts be free tonight Time is on your side Don't let them put you down Don't let 'em push you around Don't let 'em ever change your point of view Paradise was closed So they headed for the coast in a blissful manner They took a tworoom apartment That was jumping every night of the week Happiness was found in each other's arms As expected, yeah Billy pierced his ears Drove a pickup like a lunatic, ooh!  Young hearts be free tonight Time is on your side Don't let them put you down Don't let 'em push you around Don't let 'em ever change your point of view  Come on babe!   Young hearts, be free tonight Time is on, on your side Billy wrote a letter back home To Patti's parents tryin' to explain He said: ""We're both real sorry That it had to turn out this way"" But there ain't no point in talking When there's nobody listening So we just ran away Patti gave birth to a ten-pound baby boy, yeah!  Young hearts be free tonight, time is on your side Young hearts be free tonight, time is on your side Young hearts be free tonight, time is on your side  Young hearts gotta run free Be free, live free Time is on, time is on your side Time, time, time Time is on your side Is on your side Is on your side Is on your side Young heart be free tonight Tonight, tonight, tonight Tonight, tonight, yeah8EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Wake up, Maggie I think I got somethin' to say to you It's late September And I really should be back at school  I know I keep you amused But I feel I'm being used Oh, Maggie, I couldn't have tried anymore You led me away from home Just to save you from being alone You stole my heart and that's what really hurts  The morning sun, when it's in your face Really shows your age But that don't worry me none In my eyes, you're everything  I laughed at all of your jokes My love you didn't need to coax Oh, Maggie, I couldn't have tried anymore You led me away from home Just to save you from being alone You stole my soul and that's a pain I can do without All I needed was a friend To lend a guiding hand But you turned into a lover, and mother, what a lover You wore me out  All you did was wreck my bed And in the morning kick me in the head Oh, Maggie, I couldn't have tried anymore You led me away from home 'Cause you didn't want to be alone You stole my heart, I couldn't leave you if I tried   I suppose I could collect my books And get on back to school Or steal my daddy's cue And make a living out of playing pool  Or find myself a rock and roll band That needs a helping hand Oh, Maggie, I wished I'd never seen your face You made a first-class fool out of me But I'm as blind as a fool can be You stole my heart, but I love you anyway  Maggie, I wished I'd never seen your face I'll get on back home one of these days Ooh, ooh, ooh12EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"May the good Lord be with you Down every road you roam And may sunshine and happiness Surround you when you're far from home And may you grow to be proud Dignified and true And do unto others As you'd have done to you  Be courageous and be brave And in my heart, you'll always stay Forever young, forever young Forever young, forever young  May good fortune be with you May your guiding light be strong Build a stairway to Heaven With a prince or a vagabond  And may you never love in vain And in my heart you will remain Forever young, forever young Forever young, forever young Forever young, forever young Yeah  And when you finally fly away I'll be hoping that I served you well For all the wisdom of a lifetime No one can ever tell  But whatever road you choose I'm right behind you, win or lose Forever young, forever young Forever young, forever young Forever young, forever young For-Forever young, forever young1EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"And so you come to me with your questions On a subject on which I'm well-versed Though I'm still as dumbfounded as the first time I found her It's either a blessing or a curse Although I cannot offer solutions It would be reckless of me to try Cause it's mystified man ever since time began But hold on to your hat and I'll try  Love is like a burning arrow It can pierce the coldest heart Love is warm, love is patient And the craziest thing you'll ever start, alright  I recall when I was a young man A day I'm never allowed to forget There was a girl that I met who I dreamed I would wed Forever our lives entwined She said ""You gotta stop worrying about the future You know we're far too young for that I wanna spread my wings like a willow in the spring."" I never saw her pretty face again Love is life, love is yearning It does not boast, but speaks the truth Love is fair and knows no boundaries And the craziest thing you'll ever do, oh yeah Come on now  I wish you well in all of your travels And may you find what you're searching for It'll hit you like thunder when you find one another And stay in your heart forevermore  Love is like a four-leaf clover Hard to find and hold onto Love is blind, love is tender And the craziest thing you'll ever do So crazy3EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"I am sailing, I am sailing Home again 'cross the sea I am sailing, stormy waters To be near you, to be free  I am flying, I am flying Like a bird 'cross the sky I am flying, passing high clouds To be with you, to be free  Can you hear me, can you hear me Thro' the dark night, far away I am dying, forever trying To be with you, who can say Can you hear me, can you hear me Thro' the dark night far away I am dying, forever crying To be with you, who can say  We are sailing, we are sailing Home again 'cross the sea We are sailing stormy waters To be near you, to be free Oh Lord, to be near you, to be free Oh (my) Lord, to be near you, to be free Oh Lord Oh Lord, to be near you, to be free Oh (my) Lord, to be near you, to be free Oh Lord4EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Ever seen a blind man cross the road Trying to make the other side? Ever seen a young girl growing old Trying to make herself a bride?  So what becomes of you my love When they have finally stripped you of The handbags and the gladrags That your grandad had to sweat so you could buy? Baby  Once I was a young man And all I thought I had to do was smile You are still a young girl And you bought everything in style Listen  But once you think you're in, you're out 'Cause you don't mean a single thing without The handbags and the gladrags That your grandad had to sweat so you could buy Ooh Sing a song of six-pence for your sake And take a bottle full of rye Four and twenty blackbirds in a cake And bake them all in a pie  They told me you missed school today So what I suggest you just throw them all away The handbags and the gladrags That your poor old granddad had to sweat to buy Oh, woah  They told me you missed school today So I suggest you just throw them all away The handbags and the gladrags That your poor old granddad had to sweat to buy ya, baby Bye, byeEmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Stay away from my window Stay away from my back door too Disconnect the telephone line Relax baby and draw that blind  Kick off your shoes and sit right down Loosen off that pretty French gown Let me pour you a good long drink Ooh, baby, don't you hesitate 'cause  Tonight's the night It's gonna be alright 'Cause I love you girl Ain't nobody gonna stop us now  C'mon, angel, my hearts on fire Don't deny your man's desire You'd be a fool to stop this tide Spread your wings and let me come inside 'cause  Tonight's the night It's gonna be alright 'Cause I love you girl Ain't nobody gonna stop us now  Don't say a word my virgin child Just let your inhibitions run wild The secret is about to unfold Upstairs before the night's too old  Tonight's the night It's gonna be alright 'Cause I love you woman Ain't nobody gonna stop us nowEmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Spent some time feelin' inferior Standing in front of my mirror Combed my hair in a thousand ways But I came out looking just the same Daddy said, ""Son, you better see the world I wouldn't blame you if you wanted to leave But remember one thing don't lose your head To a woman that'll spend your bread"" So I got out, woo  Paris was a place you could hide away If you felt you didn't fit in French police wouldn't give me no peace They claimed I was a nasty person Down along the Left Bank minding my own Was knocked down by a human stampede Got arrested for inciting a peaceful riot When all I wanted was a cup of tea I was accused, woo I moved on  Down in Rome, I wasn't getting enough Of the things that keep a young man alive My body stunk but I kept my funk, woo At a time when I was right out of luck Getting desperate, indeed I was, yeah Looking like a tourist attraction Oh my dear, I better get out of here 'fore the Vatican don't give no sanction I wasn't ready for that, no no I moved right out east, yeah, listen On the Peking ferry I was feeling merry Sailing on my way back here I fell in love with a slit-eyed lady By the light of an eastern moon Shangai Lil never used the pill She claimed that it just ain't natural She took me up on deck and bit my neck Oh people, I was glad I found her Oh yeah, I was glad I found her, woohoo Wait a minute  I firmly believe that I didn't need anyone but me I sincerely thought I was so complete Look how wrong you can be The women I've known I wouldn't let tie my shoe They wouldn't give you the time of day But the slit-eyed lady knocked me off my feet God I was glad I found her And if they had the words I could tell to you To help you on the way down the road I couldn't quote you no Dickens, Shelley or Keats 'Cause it's all been said before Make the best out of the bad, just laugh it off, ha You didn't have to come here anyway So remember, every picture tells a story, don't it Every picture tells a story, don't it Every picture tells a story, don't it, woo Every picture tells a story, don't it Every picture tells a story, don't it, woo Every picture tells a story, don't it Every picture tells a story, don't it Every picture tells a story, don't it Every picture tells a story, don't it Every picture tells a story, don't it Every picture tells a story, don't it Every picture tells a story, don't it Every picture tells a story, don't it Every picture tells a story, don't it Every picture tells a story, don't it, woo Every picture tells a story, don't it, woo Every picture tells a story, don't it, woo Every picture tells a story, don't it, woo Every picture tells a story, don't it, woo Every picture tells a story, don't it Every picture tells a story, don't it Every picture tells a story, don't itEmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Have I told you lately that I love you Have I told you there's no one else above you You fill my heart with gladness Take away all my sadness Ease my troubles, that's what you do  For the morning sun and all it's glory Greets the day with hope and comfort, too You fill my heart with laughter Somehow, you make it better Ease my troubles, that's what you do  There's a love that's divine And it's yours and it's mine Like the sun And at the end of the day We should give thanks and pray To the one, to the one  Have I told you lately that I love you Have I told you there's no one else above you You fill my heart with gladness Take away all my sadness Ease my troubles, that's what you do There's a love that's divine And it's yours and it's mine Like the sun And at the end of the day We should give thanks and pray To the one, to the one  Have I told you lately that I love you Have I told you there's no one else above you You fill my heart with gladness Take away all my sadness Ease my troubles, that's what you do  Take away my sadness, fill my life with gladness Ease my troubles, that's what you do Take away my sadness, fill my life with gladness Ease my troubles, that's what you do1EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"It's been a long road Gettin' from there to here It's been a long time But my time is finally near  And I can feel the change in the wind right now Nothing's in my way And they're not gonna hold me down no more No, they're not gonna hold me down  'Cause I've got faith of the heart I'm goin' where my heart will take me I've got faith to believe I can do anythin' I've got strength of the soul No one's going to bend nor break me I can reach any star I've got faith (I've got faith) Faith of the heart  It's been a long night Tryin' to find my way Been through the darkness Now I finally have my day And I will see my dream come alive at last I will touch the sky And they're not gonna hold me down no more No, they're not gonna change my mind  'Cause I've got faith of the heart I'm goin' where my heart will take me I've got faith to believe I can do anythin' I've got strength of the soul And no one's going to bend nor break me I can reach any star I've got faith (I've got faith) Faith of the heart  I know the wind's so cold I've seen the darkest days But now the winds I feel Are only winds of change I've been through the fire And I've been through the rain But I'll be fine 'Cause I've got faith of the heart I'm goin' where my heart will take me I've got faith to believe I can do anythin' I've got strength of the soul And no one's going to bend nor break me I can reach any star (I've got, I've got) I've got faith Faith of the heart I'm goin' where my heart will take me I've got faith to believe And no one's going to bend nor break me I can reach any star 'Cause I've got faith 'Cause I've got faith Faith of the heart  It's been a long roadEmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Baby Jane, don't leave me hanging on the line I knew you when you had no one to talk to Now you're moving in high society Don't forget I know secrets about you I used to think you were on my side But now I'm no longer sure I wish I knew what I know now before  When I give my heart again I know it's gonna last forever No one tell me where or when I know it's gonna last forever  Baby Jane, don't it make you feel sad Just when I thought that we were winning You and I were so close in every way Don't time fly when you're loving and laughing I've said goodbye so many times The situation ain't all that new Optimism's my best defense I'll get through without you  When I give my heart again I know it's gonna last forever No one tell me where or when I know it's gonna last forever I won't be that dumb again I know it's gotta last forever When I fall in love again I know it's gonna last forever  Baby Jane, I've said all I want to say Go your own way don't think twice about me 'Cause I've got ideas and plans of my own So long darlin' I'll miss you believe me The lesson learned was so hard to swallow But I know that I'll survive I'm gonna take a good look at myself and cry  When I give my heart again I know it's gonna last forever No one tell me where or when I know it's gonna last forever When I fall in love next time I know it's gonna last forever I won't be that dumb again I know it'll last forever3EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"There are times to remember And times that I wish to forget Our time together was tinged with love and regret Oh, my girl My sweet, sweet little girl  Didn't I try to tell ya that life was for living? Oh, didn't I? And wasn't I the guy who said 'stay away from that tribe'? Oh, wasn't I? And didn't I try to tell you 'that's stuffs gonna kill ya'? Oh, didn't I? But you thought it was cool and I was just an old fool Oh, look at ya  You left home for the city with Hollywood stars in your eyes Now your mother, God bless her, cries herself to sleep every night Oh my girl, my sweet innocent girl  Didn't I search the streets for the beggars, pimps and cheats? Oh, didn't I? And didn't I try to guide you to a baptism of fire? Oh, didn't I? And didn't I try to warn ya 'bout that folk in California? Oh, didn't I? But you said 'daddy, please don't worry, I got friends out there who love me' Now look at ya Oh baby, come back home, we can work this out There is no blame I wanna hold you close and stroke your hair and share your pain  Didn't I do the best for you, try to make you stay in school? Didn't I? Once I was your hero but I went from ten to zero Oh, didn't I? Now listen For a roll on the dice you nearly paid the ultimate price Oh, didn't ya? Now I stand by your bedside, watching you fight for you life  Where's the innocence? (Where's the innocence? ) Where's the future? (Where is the future?) Where the beauty? (Ooo) Where's the promise? (Where is the promise?) There are times to remember And times that I wish to forget2EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"I didn't know what day it was When you walked into the room I said hello unnoticed You said goodbye too soon Breezing through the clientele Spinning yarns that were so lyrical I really must confess right here The attraction was purely physical I took all those habits of yours That in the beginning were hard to accept Your fashion sense, Beardsley prints I put down to experience The big bosomed lady with the Dutch accent Who tried to change my point of view Her ad lib lines were, well rehearsed But my heart cried out for you  You're in my heart, you're in my soul You'll be my breath should I grow old You are my lover, you're my best friend You're in my soul  My love for you is immeasurable My respect for you immense You're ageless, timeless, lace and fineness You're beauty and elegance You're a rhapsody, a comedy You're a symphony and a play You're every love song ever written But honey, what do you see in me? You're in my heart, you're in my soul You'll be my breath should I grow old You are my lover, you're my best friend You're in my soul  You're an essay in glamour Please pardon the grammar But you're every schoolboy's dream You're Celtic, United, but baby I've decided You're the best team, I've ever seen And there have been, many affairs Many times I've, thought to leave But I bite my lip and turn around Cause you're the warmest thing, I've ever found  You're in my heart, you're in my soul You'll be my breath should I grow old You are my lover, you're my best friend You're in my soul You're in my heart, you're in my soul You'll be my breath should I grow old You are my lover, you're my best friend You're in my soul You're in my heart, you're in my soul You'll be my breath should I grow old You are my lover, you're my best friend You're in my soul1EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"I would have given you all of my heart But there's someone who's torn it apart And she's taken just all that I had But if you want, I'll try to love again  Baby, I'll try to love again but I know  The first cut is the deepest Baby, I know, the first cut is the deepest When it come to being lucky, she's cursed When it come to loving me, she's worst  I still want you by my side Just to help me dry the tears that I've cried And I'm sure gonna give you a try And if you want, I'll try to love again  Baby, I'll try to love again but I know  The first cut is the deepest Baby, I know, the first cut is the deepest And when it come to being lucky, she's cursed When it come to loving me, she's worst I still want you by my side Just to help me dry the tears that I've cried But I'm sure gonna give you a try 'Cause if you want, I'll try to love again  Baby, I'll try to love again but I know  The first cut is the deepest Baby, I know, the first cut is the deepest When it come to being lucky, she's cursed When it come to loving me, she's worstEmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Across the street, the river runs Down in the gutter, life is slipping away Let me still exist, in another place Running under cover of a helicopter blade Flames are getting higher in effigy Burning down the bridges of my memory Love may still be alive somewhere, someway Where they're downing only deer, a hundred steel towns away  Oh, the rhythm of my heart Is beating like a drum With the words, ""I love you"" rolling off my tongue No, never will I roam For I know my place is home Where the ocean meets the sky, I'll be sailing  Photographs and kerosene Light up my darkness Light it up! Light it up! I can still feel the touch Of your thin blue jeans Running down the alley, I've got my eyes all over you, baby Oh, baby Oh, the rhythm of my heart Is beating like a drum With the words, ""I love you"" rolling off my tongue No, never will I roam For I know my place is home Where the ocean meets the sky, I'll be sailing I'll be sailing I'll be sailing I will  Oh, I've got lightning in my veins Shifting like the handle of a slot machine Love may still exist in another place I'm just yanking back the handle No expression on my face  Oh, the rhythm of my heart Is beating like a drum With the words, ""I love you"" rolling off my tongue No, never will I roam For I know my place is home Where the ocean meets the sky, I'll be sailing Oh, the rhythm of my heart Is beating like a drum With the words, ""I love you"" rolling off my tongue No, never will I roam For I know my place is home Where the ocean meets the sky, I'll be sailing The rhythm of my heart Is beating like a drum With the words, ""I love you"" Rolling off my tongue No, never will I roam For I know my place is home Where the ocean meets the sky, I'll be sailing Ooh, hoo-hoo, oohEmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,Who's that knocking on my door? It's gotta be a quarter to four Is it you again coming 'round for more? Well you can love me tonight if you want But in the morning make sure you're gone I'm talkin' to you Hot legs Wearing me out Hot legs You can scream and shout Hot legs Are you still in school? I love you honey Gotta most persuasive tongue You promise all kinds of fun But what you don't understand I'm a working man Gonna need a shot of vitamin E By the time you're finished with me I'm talking to you Hot legs You're an alley cat Hot legs You scratch my back Hot legs Bring your mother too I love you honey Imagine how my daddy felt In your jet black suspender belt Seventeen years old He's touching sixty four You got legs right up to your neck You're making me a physical wreck I'm talking to you Hot legs In your satin shoes Hot legs Are you still in school? Hot legs You're making me a fool I love you honey Hot legs Making your mark Hot legs Keep my pencil sharp Hot legs Keep your hands to yourself I love you honey Hot legs You're wearing me out Hot legs You can scream and shout Hot legs You're still in school I love you honey!1EmbedShare URLCopyEmbedCopy
Rod Stewart,Rock,"Outside another yellow moon Has punched a hole in the night time mist I climb through the window and down to the street I'm shining like a new dime The downtown trains are full Full of all them Brooklyn girls They try so hard to break out of their little worlds  You wave your hand and they scatter like crows They have nothing that'll ever capture your heart They're just thorns without the rose Be careful of them in the dark Oh if I was the one you chose to be your only one Oh baby can't you hear me now, can't you hear me now  Will I see you tonight on a downtown train Every night, every night its just the same On a downtown train  I know your window and I know its late I know your stairs and your doorway I walk down your street and past your gate I stand by the light of the four way And watch them as they fall, oh baby They all having their heart attacks They stay at the carnival But they'll never win you back Will I see you tonight on a downtown train Every night, every night its just the same You leave me lonely Will I see you tonight on a downtown train All my dreams, all my dreams fall like rain On a downtown train Will I see you tonight on a downtown train Every night, every night its just the same Will I see you tonight on a downtown train All my dreams, all my dreams fall like rain On a downtown train On a downtown train All my dreams fall like rain On a downtown trainEmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"When I need you I just close my eyes and I'm with you And all that I so want to give you It's only a heartbeat away When I need love I hold out my hand and I touch, love I never knew there was so much love Keeping me warm night and day  Miles and miles of empty space in between us A telephone can't take the place of your smile But you know I won't be travellin' forever It's cold out but hold out And do like I do  When I need you I just close my eyes and I'm with you And all that I so want to give you, babe It's only a heartbeat away  It's not easy when the road is your driver Honey, that's a heavy load that we bear But you know I won't be travellin' a lifetime It's cold out so hold out And do like I do When I need you  Mmm Mmm, yes  When I need love I hold out my hands and I touch, love I never knew there was so much love Keeping me warm night and day When I need you I just close my eyes and you're right here by my side Keepin' me warm night and day I just hold out my hands I just hold out my hands And I'm with you darlin' Yes, I'm with you darlin' All I wanna give you It's only a heartbeat away Oh, I need you, darlin'EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"I had nothing to do on this hot afternoon But to settle down and write you a line I've been meaning to phone you but from Minnesota Hell it's been a very long time You wear it well A little old fashioned but that's all right Well I suppose you're thinking I bet he's sinking Or he wouldn't get in touch with me Oh I ain't begging or losing my head I sure do want you to know that you wear it well There ain't a lady in the land so fine Remember them basement parties, your brother's karate The all day rock and roll shows Them homesick blues and radical views Haven't left a mark on you, you wear it well A little out of time but I don't mind But I ain't forgetting that you were once mine But I blew it without even tryin' Now I'm eatin' my heart out Tryin' to get a letter through Since you've been gone it's hard to carry on I'm gonna write about the birthday gown that I bought in town When you sat down and cried on the stairs You knew it did not cost the earth, but for what it's worth You made me feel a millionaire and you wear it well Madame Onassis got nothing on you Anyway, my coffee's cold and I'm getting told That I gotta get back to work So when the sun goes low and you're home all alone Think of me and try not to laugh and I wear it well I don't object if you call collect 'cos I ain't forgetting that you were once mine But I blew it without even tryin' Now I'm eatin' my heart out tryin' to get back to you I love you, I love you, I love you After all the years I hope it's the same address Since you've been gone it's hard to carry on1EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Through these misty eyes, I see lonely skies Lonely road to Babylon Where's my family and my country? Heaven knows where I belong  Pack my bags tonight, here's one Jacobite Who must leave or surely die Put me on a train in the pouring rain Say farewell but don't say goodbye  Seagull carry me, over land and sea To my own folk, that's where I want to be Every beat of my heart Tears me further apart I'm lost and alone in the dark I'm going home  One more glass of wine just for Auld Lang Syne And the girl I left behind How I miss her now in my darkest hour And the way our arms entwine Seagull carry me, over land and sea To my own folk, that's where I want to be Every beat of my heart Tears me further apart I'm lost and alone in the dark  And we'll drink a toast to the blood red rose Cheer a while the Emerald Isle And to the northern lights and the swirling pipes How they make a grown man cry  Seagull carry me, over land and sea To my own folk, that's where I want to be Every beat of my heart Tears me further apart I'm lost and alone in the darkEmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"When the rain came I thought you'd leave 'Cause I knew how much you loved the sun But you chose to stay, stay and keep me warm Through the darkest nights I've ever known If the mandolin wind couldn't change a thing Then I know I love ya  Oh, the snow fell without a break Buffalo died in the frozen fields you know Through the coldest winter in almost fourteen years I couldn't believe you kept a smile Now I can rest assured knowing that we seen the worst And I know I love ya  Oh, I never was good with romantic words So the next few lines come really hard Don't have much but what I've got is yours Except of course my steel guitar Ha, 'cause I know you don't play But I'll teach you one day Because I love ya  I recall the night we knelt and prayed Noticing your face was thin and pale I found it hard to hide my tears I felt ashamed, I felt I'd let you down No mandolin wind couldn't change a thing Couldn't change a thing, no no Ooh, ooh, ooh La-da-da, la-la-da-da-da-da La-da-da-da, la-da-da-da-da  The coldest winter in almost fourteen years Could never, never change your mind, yeah ooh And I love ya Yes indeed, and I love ya And I love ya Lordy I love ya, woohoo And I love ya Lord, I love ya3EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Someone told me long ago There's a calm before the storm I know; It's been comin' for some time When it's over, so they say It'll rain a sunny day I know; Shinin' down like water I want to know, have you ever seen the rain? I want to know, have you ever seen the rain Comin' down on a sunny day? Yesterday, and days before Sun is cold and rain is hard I know; Been that way for all my time 'Til forever, on it goes Through the circle, fast and slow I know; It can't stop, I wonder I want to know, have you ever seen the rain? I want to know, have you ever seen the rain Comin' down on a sunny day? Yeah! I want to know, have you ever seen the rain? I want to know, have you ever seen the rain Comin' down on a sunny day?2EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Poor old Granddad, I laughed at all his words I thought he was a bitter man He spoke of women's ways They'll trap you, then they use you And before you even know For love is blind and you're far too kind Don't ever let it show  I wish that I knew what I know now When I was younger I wish that I knew what I know now When I was stronger  The can-can such a pretty show It's steal your heart away But backstage back on earth again The dressing rooms are grey They come on strong and it ain't too long 'Fore they make you feel a man But love is blind and you soon will find You're just a boy again  I wish that I knew what I know now When I was younger I wish that I knew what I know now When I was stronger Oh yeah Oh yeah Woo! Woo! When you want her lips, you get her cheek Makes you wonder where you are If you want some more, then she's fast asleep Leaves you twinkling with the stars Poor young grandson, there's nothing I can say You'll have to learn, just like me And that's the hardest way  I wish that I knew what I know now When I was younger I wish that I knew what I know now When I was stronger I wish that I knew what I know now When I was younger I wish that I knew what I know now When I was stronger  Ooh la la Ooh la la, yeah yeah Ooh la la Ooh la la, yeah yeah, yeah yeah Ooh la la Ooh la la Ooh la la, yeah yeah, yeah yeah Ooh la la5EmbedShare URLCopyEmbedCopy"
Rod Stewart,Rock,"Oh yeah  In these days of changing ways So-called liberated days A story comes to mind of a friend of mine Georgie boy was gay I guess Nothin' more or nothin' less The kindest guy I ever knew His mother's tears fell in vain The afternoon George tried to explain That he needed love like all the rest Pa said, ""There must be a mistake How can my son not be straight After all I've said and done for him?""  Do-do-do-do-do-do-do Do-do-do-do-do-do-do Do-do-do-do-do-do-do  Leavin' home on a Greyhound bus Cast out by the ones he loves A victim of these gay days it seems Do-do-do-do-do-do-do Do-do-do-do-do-do-do Do-do-do-do-do-do-do  Georgie went to New York town Where he quickly settled down And soon became the toast of the great white way Accepted by Manhattan's elite In all the places that were chic No party was complete without George Along the boulevards he'd cruise And all the old queens blew a fuse Everybody loved Georgie boy  Do-do-do-do-do-do-do Do-do-do-do-do-do-do Do-do-do-do-do-do-do  The last time I saw George alive Was in the summer of '75 He said he was in love, I said I'm pleased George attended the opening night Of another Broadway hype But split before the final curtain fell Deciding to take a short cut home Arm in arm, they meant no wrong A gentle breeze blew down Fifth Avenue Do-do-do-do-do-do-do Do-do-do-do-do-do-do Do-do-do-do-do-do-do  Out of a darkened side street came A New Jersey gang with just one aim To roll some innocent passer-by There ensued a fearful fight Screams rang out in the night Georgie's head hit a sidewalk cornerstone A leather kid, a switchblade knife He did not intend to take his life He just pushed his luck a little too far that night The sight of blood dispersed the gang A crowd gathered, the police came An ambulance screamed to a halt on Fifty-Third and Third  Do-do-do-do-do-do-do Do-do-do-do-do-do-do Do-do-do-do-do-do-do  Georgie's life ended there But I ask who really cares George once said to me and I quote He said, ""Never wait or hesitate Get in kid, before it's too late You may never get another chance 'Cause youth's a mask but it don't last Live it long and live it fast"" Georgie was a friend of mine Oh yeah Do-do-do-do-do-do-do Do-do-do-do-do-do-do Do-do-do-do-do-do-do Do-do-do-do-do-do-do Do-do-do-do-do-do-do Do-do-do-do-do-do-do  Oh Georgie stay, don't go away Georgie, please stay you take our breath away Oh Georgie stay, don't go away Georgie, please stay you take our breath away Oh Georgie stay, don't go away Georgie, Georgie please stay you take our breath away Oh Georgie stay1EmbedShare URLCopyEmbedCopy"
